473	内蒙古自治区	152530	正蓝旗
474	内蒙古自治区	152531	多伦县
475	内蒙古自治区	152599	锡林郭勒盟盟本级
476	内蒙古自治区	152900	阿拉善盟
477	内蒙古自治区	152921	阿拉善左旗
478	内蒙古自治区	152922	阿拉善右旗
479	内蒙古自治区	152923	额济纳旗
480	内蒙古自治区	152999	阿拉善盟盟本级
481	内蒙古自治区	159900	内蒙古自治区区本级
482	辽宁省	210100	沈阳市
483	辽宁省	210102	和平区
484	辽宁省	210103	沈河区
485	辽宁省	210104	大东区
486	辽宁省	210105	皇姑区
487	辽宁省	210106	铁西区
488	辽宁省	210111	苏家屯区
489	辽宁省	210112	浑南区
490	辽宁省	210113	沈北新区
491	辽宁省	210114	于洪区
492	辽宁省	210115	辽中区
493	辽宁省	210123	康平县
494	辽宁省	210124	法库县
495	辽宁省	210181	新民市
496	辽宁省	210199	沈阳市市本级
497	辽宁省	210200	大连市
498	辽宁省	210202	中山区
499	辽宁省	210203	西岗区
500	辽宁省	210204	沙河口区
501	辽宁省	210211	甘井子区
502	辽宁省	210212	旅顺口区
503	辽宁省	210213	金州区
504	辽宁省	210214	普兰店区
505	辽宁省	210224	长海县
506	辽宁省	210281	瓦房店市
507	辽宁省	210283	庄河市
508	辽宁省	210299	大连市市本级
509	辽宁省	210300	鞍山市
510	辽宁省	210302	铁东区
511	辽宁省	210303	铁西区
512	辽宁省	210304	立山区
513	辽宁省	210311	千山区
514	辽宁省	210321	台安县
515	辽宁省	210323	岫岩满族自治县
516	辽宁省	210381	海城市
517	辽宁省	210399	鞍山市市本级
518	辽宁省	210400	抚顺市
519	辽宁省	210402	新抚区
520	辽宁省	210403	东洲区
521	辽宁省	210404	望花区
522	辽宁省	210411	顺城区
523	辽宁省	210421	抚顺县
524	辽宁省	210422	新宾满族自治县
525	辽宁省	210423	清原满族自治县
526	辽宁省	210499	抚顺市市本级
527	辽宁省	210500	本溪市
528	辽宁省	210502	平山区
529	辽宁省	210503	溪湖区
530	辽宁省	210504	明山区
531	辽宁省	210505	南芬区
532	辽宁省	210521	本溪满族自治县
533	辽宁省	210522	桓仁满族自治县
534	辽宁省	210599	本溪市市本级
535	辽宁省	210600	丹东市
536	辽宁省	210602	元宝区
537	辽宁省	210603	振兴区
538	辽宁省	210604	振安区
539	辽宁省	210624	宽甸满族自治县
540	辽宁省	210681	东港市
541	辽宁省	210682	凤城市
542	辽宁省	210699	丹东市市本级
543	辽宁省	210700	锦州市
544	辽宁省	210702	古塔区
545	辽宁省	210703	凌河区
546	辽宁省	210711	太和区
547	辽宁省	210726	黑山县
548	辽宁省	210727	义县
549	辽宁省	210781	凌海市
550	辽宁省	210782	北镇市
551	辽宁省	210799	锦州市市本级
552	辽宁省	210800	营口市
553	辽宁省	210802	站前区
554	辽宁省	210803	西市区
555	辽宁省	210804	鲅鱼圈区
556	辽宁省	210811	老边区
557	辽宁省	210881	盖州市
558	辽宁省	210882	大石桥市
559	辽宁省	210899	营口市市本级
560	辽宁省	210900	阜新市
561	辽宁省	210902	海州区
